Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,id,RUL,Voltage_measured_mean,Voltage_measured_std,Current_measured_mean,Current_measured_std,Temperature_measured_mean,Temperature_measured_std,Current_charge_mean,Current_charge_std,Voltage_charge_mean,Voltage_charge_std
4.206112947,0.114408648,6.544872838,0.112,4.278,6206.313,358,4601.656,4.204374095,0.020453461,0.402709884,0.297824676,6.771013003,0.727129593,0.399222683,0.295780893,4.412002766,0.219273126
4.205285475,0.083669777,6.545495671,0.081,4.261,7358,360,3451.594,4.20455154,0.018861561,0.3491508,0.292822753,6.642815839,0.725979727,0.346012956,0.290745481,4.386729093,0.20776829
4.204825242,0.074176716,6.516563423,0.07,4.256,7724.187,362,3079.922,4.204650338,0.018245464,0.33164695,0.287729573,6.576569067,0.725434252,0.328369128,0.2857677,4.37813311,0.203123055
4.206117538,0.072516117,6.315204544,0.069,4.256,7973.719,364,2836.625,4.20446784,0.018334383,0.321953194,0.286556282,6.563007143,0.693800315,0.318797606,0.284490513,4.37323395,0.200736163
4.204356823,0.06156052,5.847712728,0.061,4.25,8268.735,367,2540.156,4.204734405,0.017083016,0.306391211,0.275573392,6.488813701,0.715631622,0.303259494,0.273590098,4.366647679,0.196332833
4.187513965,0.230460781,5.498443073,0.2308,4.309,5485.156,371,5318.157,4.171781229,0.049415287,0.87469015,0.470674275,6.844285306,0.922450302,0.876901327,0.47165593,4.634283474,0.28491802
4.190599293,0.080538081,6.273143115,0.0815,4.233,9445.875,374,1356.203,4.175074783,0.053749526,0.570483512,0.511628308,6.483155889,1.030734142,0.572385734,0.512571902,4.474875,0.279389312
4.189527789,0.104742786,4.670662219,0.1068,4.246,8137.953,376,2669.735,4.173386874,0.056322162,0.642799342,0.499827939,6.448337801,1.011882954,0.644845634,0.500850586,4.511199341,0.27848086
4.190666435,0.103416631,5.519428806,0.1052,4.246,8433.062,378,2372.625,4.175169126,0.052259622,0.616371431,0.49499252,6.393951776,1.038740977,0.618354203,0.495950923,4.498670937,0.275538642
4.188998474,0.152303511,6.258812627,0.1569,4.271,7071.094,380,3732.984,4.173914571,0.05471733,0.701631085,0.485290418,6.609759896,1.025323086,0.703728188,0.486228502,4.544404602,0.280159088
4.190173581,0.177380777,5.365645388,0.1774,4.284,6604.828,383,4200.141,4.180416757,0.038516102,0.72964468,0.473126621,6.484518137,1.012375288,0.731814624,0.474124527,4.567105046,0.285069106
4.189355582,0.130907308,5.437161021,0.1311,4.259,7645.781,387,3162.594,4.180618186,0.037024932,0.654338518,0.482609365,6.469655578,0.984404913,0.656237432,0.483626297,4.52704827,0.283398336
4.186900923,0.133674651,5.34900249,0.1364,4.259,7179.859,390,3624.391,4.176220473,0.052306126,0.684562996,0.478940059,6.70650548,0.99272692,0.686449904,0.4798853,4.538640115,0.2800724
4.189180705,0.059723403,5.46545596,0.0583,4.221,10600.422,392,201.984,4.180281555,0.041879428,0.490252211,0.473779043,6.331706955,0.994102817,0.491801702,0.474620661,4.438007853,0.263748024
4.191299785,0.202145503,6.15229914,0.2022,4.297,6345.141,394,4458.062,4.176202051,0.052378859,0.733968834,0.461071805,6.787221799,0.970818708,0.736078337,0.461947286,4.561413567,0.276467907
4.190050134,0.080884798,5.875859601,0.082,4.233,9574.75,396,1231.329,4.180197786,0.041221224,0.523856606,0.466318671,6.3983339,0.995424627,0.525653319,0.467182911,4.454955507,0.263698584
4.188613735,0.108424877,6.326104308,0.1079,4.246,8621.469,399,2182.172,4.183961164,0.027083163,0.561819921,0.455430103,6.370925768,0.906710829,0.56375661,0.456398517,4.478924574,0.267693819
4.190997329,0.077489709,5.458154427,0.0782,4.233,9778.203,403,1026.922,4.182841974,0.030012745,0.52520827,0.473416148,6.29968336,0.96976758,0.526877378,0.474249486,4.462091499,0.273053485
4.187507442,0.060616076,6.024791686,0.0621,4.221,10349.093,406,457.11,4.180569293,0.040633148,0.494783366,0.469979635,6.320511983,0.962590142,0.496470213,0.470746336,4.440635553,0.26407631
4.188097502,0.083874264,6.114635122,0.0858,4.233,9167.844,408,1639.172,4.179984121,0.04181969,0.541956477,0.465027837,6.408146753,0.973926282,0.543704977,0.465927315,4.46448367,0.26540018
4.188134919,0.181916482,5.819926884,0.1833,4.284,6467.812,410,4335.641,4.177090281,0.048650414,0.706773139,0.450578153,6.720985351,0.975494419,0.708953363,0.451534853,4.548437707,0.271892824
4.188002334,0.181237546,6.080779992,0.1833,4.284,6454.5,412,4353.312,4.178054743,0.046381228,0.698073659,0.443359015,6.683005693,0.935205489,0.700226859,0.444390146,4.546519423,0.270516804
4.190118968,0.20125025,4.967786478,0.2011,4.297,6175.031,415,4629.985,4.183746285,0.029355414,0.704077656,0.430411011,6.536507846,0.934890904,0.706183566,0.431358868,4.559090909,0.275841124
4.1880436,0.2291479,4.938536516,0.2313,4.309,5561.703,418,5244.078,4.17833652,0.047014442,0.759070314,0.425448231,6.77190631,0.936475804,0.761329481,0.426286682,4.579277922,0.273461
4.18792143,0.035631811,6.049732219,0.0362,4.208,8786.688,420,2015.937,4.187000895,0.019435472,0.283640558,0.358402738,5.864050074,0.945770434,0.28528098,0.358994895,4.336342193,0.226472463
4.189953102,0.203171718,4.436978255,0.2033,4.297,6242.11,422,4566.703,4.180126132,0.040704847,0.690227297,0.429572785,6.637350773,0.9180005,0.692396612,0.430438143,4.544035047,0.269562502
4.190419132,0.105625025,5.895465499,0.1041,4.246,8649.047,424,2155.781,4.182598687,0.034942927,0.532220221,0.437176416,6.41255696,0.973566934,0.533993829,0.438102968,4.464244294,0.26013438
4.188573781,0.08343136,6.377478528,0.0831,4.233,9776.328,427,1032.031,4.186822114,0.020397808,0.474547026,0.421326775,6.180116282,0.909143481,0.476312246,0.422089252,4.440006011,0.256471162
4.186828005,0.063110937,6.331868657,0.0637,4.221,10385.015,430,423.735,4.184033804,0.031126326,0.4511045,0.425627798,6.259372485,0.931867886,0.452891026,0.426417347,4.421617521,0.249020418
4.18813891,0.157378992,6.386834412,0.1591,4.271,7082.641,432,3725.859,4.181696517,0.038158926,0.612085127,0.427572666,6.576126058,0.951304948,0.614013689,0.42842601,4.503789969,0.26381956
4.18708818,0.08357014,5.986080899,0.0869,4.233,9179.828,434,1628.953,4.183591227,0.03288864,0.492729277,0.42127229,6.263116483,0.989537952,0.494513961,0.422099866,4.442771104,0.251227782
4.191027752,0.198454036,5.937639753,0.2006,4.297,6298.297,436,4506.406,4.181351093,0.040152126,0.652138863,0.411382138,6.533085087,0.990718227,0.654214828,0.412267789,4.524864769,0.262486748
4.187328278,0.133832393,6.500439176,0.1343,4.259,7849,439,2955.766,4.18626297,0.023574087,0.547139637,0.401573817,6.282436888,0.922025477,0.5490489,0.402377479,4.475247847,0.253718429
4.191154471,0.104255577,6.211729647,0.1036,4.246,8938.781,442,1863.86,4.183684451,0.032857524,0.49620734,0.414893873,6.304586218,0.9967915,0.497989367,0.415607613,4.444624473,0.249860725
4.187165895,0.134575869,6.353400009,0.1359,4.259,7572.718,444,3229.297,4.183166677,0.035052759,0.562884973,0.41469464,6.454863861,0.939876001,0.56476957,0.415549238,4.478119119,0.256480087
4.188287357,0.08424818,5.881361525,0.0847,4.233,9398.515,446,1409.735,4.184206203,0.031188671,0.470172659,0.412017221,6.306222434,0.984031129,0.47193587,0.41278866,4.430549798,0.246984385
4.18853955,0.060462498,4.782770861,0.0605,4.221,10718.953,448,84.234,4.184876044,0.028730981,0.416330861,0.402467038,6.224655535,0.959004634,0.417995085,0.403168395,4.403188746,0.238254219
4.187539093,0.180917357,6.510830153,0.1828,4.284,6565.407,451,4238.922,4.185768676,0.023989497,0.604875895,0.38368831,6.499635475,0.786070434,0.606798368,0.384531494,4.504184149,0.254302567
4.190621208,0.077356792,5.195253857,0.0799,4.233,9930.875,455,871.281,4.186492882,0.022865759,0.474077148,0.426498518,6.24144094,0.935830293,0.475698148,0.427336738,4.437258488,0.257241734
4.187243378,0.233219168,6.226605634,0.2335,4.309,5697.656,458,5107.016,4.179536784,0.045940813,0.723101085,0.420652616,6.765130974,0.919171438,0.72510876,0.421532211,4.559377358,0.272024311
4.190933744,0.129721836,4.388604111,0.13,4.259,7725.703,460,3080.984,4.181715202,0.039224371,0.560601277,0.42546344,6.430011788,1.053942211,0.562271775,0.4262526,4.474379272,0.262420213
4.188767494,0.082947535,6.432257161,0.0836,4.233,9687.109,462,1117.078,4.183025622,0.036654563,0.472507145,0.42398257,6.37106812,0.991975139,0.474121893,0.424739076,4.430847634,0.25030585
4.190099396,0.102894496,6.415345761,0.1057,4.246,8816.906,464,1987.797,4.18301614,0.037024332,0.502401342,0.417221539,6.400981094,0.978003267,0.503932212,0.417963944,4.44710531,0.251679539
4.186976243,0.15718942,5.379122895,0.1602,4.271,7024.485,467,3781.109,4.18655816,0.022789029,0.585226759,0.396587339,6.464709196,0.819656278,0.586989286,0.397313672,4.494585937,0.258587006
4.187495828,0.159019103,5.145295425,0.1602,4.271,6698.797,470,4105,4.181937834,0.040801982,0.612381318,0.408479994,6.579594484,0.967919651,0.614135446,0.409368684,4.502444836,0.259824329
4.18986418,0.201661903,6.555221758,0.2049,4.297,6272.828,472,4534.11,4.181003445,0.043996802,0.637602874,0.408092848,6.65646597,0.988122893,0.639557286,0.40889144,4.514701005,0.262518597
4.187075182,0.110572946,6.442923405,0.1122,4.246,8167.609,474,2638.375,4.182559267,0.037727443,0.517778869,0.405042442,6.392145581,1.017469703,0.519512536,0.405830173,4.453500486,0.248420444
4.187974753,0.182625166,6.316575474,0.1828,4.284,6423.859,476,4381.078,4.181505726,0.042171928,0.614888101,0.398750195,6.550089215,1.024641865,0.616861139,0.399531621,4.504184406,0.258041988
4.189424357,0.152811032,5.245800048,0.1542,4.271,7124.343,479,3680.579,4.186236146,0.022564296,0.561004714,0.379106351,6.347319616,0.874132745,0.562627803,0.379827563,4.48214574,0.250902808
4.19131496,0.103979897,5.252540906,0.1041,4.246,8609.875,482,2198.204,4.183703765,0.034450234,0.48674108,0.401428055,6.347345469,1.039136084,0.4883543,0.402231606,4.439058937,0.248664789
4.188888894,0.231492996,6.121297035,0.2302,4.309,5573.515,484,5234.906,4.1811407,0.040815608,0.662116317,0.39132842,6.677803305,1.010516401,0.664033238,0.39218198,4.527482808,0.263560007
4.188054871,0.206314506,6.151776819,0.2081,4.297,5932.297,486,4877.656,4.181574541,0.043649015,0.637926423,0.395754056,6.676624587,0.970758631,0.63983103,0.396594693,4.515173442,0.262127456
4.187318288,0.133565835,5.535776775,0.1359,4.259,7290.047,488,3513.187,4.182618911,0.039674039,0.546586018,0.395080552,6.423166425,1.066115376,0.548381929,0.395922054,4.468840355,0.251194556
4.189214494,0.129535556,5.818107198,0.1305,4.259,7848.282,491,2958.047,4.186851614,0.020631221,0.506230301,0.371044538,6.213508529,0.889802199,0.507865628,0.371745204,4.453599356,0.245831684
4.190448943,0.076340663,4.50311843,0.0809,4.233,9922.797,494,882.093,4.184158497,0.034918346,0.430618276,0.394913803,6.276363762,1.027005651,0.432156522,0.395562024,4.410720263,0.240209353
4.189118001,0.228079808,6.611432317,0.2292,4.309,5653.531,496,5153.812,4.181175205,0.041742984,0.643402234,0.387868535,6.736819966,1.019690174,0.645259424,0.388620988,4.517886331,0.262072449
4.19017046,0.226871366,5.091274145,0.2275,4.309,5481.906,498,5327.719,4.180058607,0.047905217,0.65921582,0.387258253,6.71969894,1.08892069,0.66119687,0.38806903,4.52481073,0.263026266
4.188397008,0.058332155,4.593990547,0.061,4.221,10467.625,500,337.25,4.184916752,0.030552799,0.398806696,0.384809843,6.169716855,1.073349118,0.400390338,0.385464941,4.393731343,0.233399639
4.188652175,0.108759377,5.131738406,0.1084,4.246,7148.968,503,3655.563,4.187296788,0.017634974,0.469843492,0.356093939,6.167421416,0.85881242,0.471521478,0.356904196,4.432787529,0.242030316
4.189507835,0.17725462,5.737205534,0.1785,4.284,6542.734,507,4267.282,4.185866664,0.024930804,0.621260314,0.401003581,6.521270009,0.92984279,0.623134217,0.401822735,4.514271465,0.267077901
4.191120682,0.103948818,4.718409533,0.1036,4.246,8885.891,510,1917.391,4.181857091,0.042295939,0.498040524,0.420991429,6.451254131,1.04623435,0.499742272,0.421838757,4.444091248,0.254907605
4.188324092,0.058222498,5.714294901,0.061,4.221,10692.219,512,116.687,4.183270256,0.037961486,0.420343158,0.410910552,6.312012153,1.048456081,0.421918697,0.411659878,4.404190846,0.243438108
4.188418152,0.059175976,5.297730281,0.0605,4.221,10592.297,514,217.078,4.183179143,0.03816924,0.420159679,0.408762246,6.442383208,1.024065209,0.4217375,0.409496344,4.404015723,0.242671124
4.188767181,0.082774358,6.47141615,0.0842,4.233,9477.297,516,1326.641,4.182162325,0.042669012,0.459904414,0.411296583,6.656117134,1.01005998,0.461564903,0.4120907,4.424720459,0.248008371
4.190313306,0.079761633,5.557966589,0.0804,4.233,9935.25,519,867.063,4.186746092,0.019837655,0.434522619,0.382714441,6.422363168,0.774682484,0.436117528,0.383428991,4.416377646,0.240515378
4.19052564,0.153377855,4.90452536,0.1526,4.271,7242.141,523,3565.375,4.186396121,0.023130013,0.567297912,0.39327038,6.675511563,0.775230289,0.569107101,0.394096219,4.48612922,0.259484361
4.187464399,0.108441619,6.281584597,0.1106,4.246,7986.906,526,2817.734,4.181688735,0.044619104,0.531496163,0.415371624,6.73269732,0.97280166,0.533182999,0.416256225,4.462395987,0.258128523
4.18864158,0.157430551,6.06957922,0.158,4.271,6876.406,528,3930.688,4.180089656,0.049781244,0.588564772,0.411530107,6.887197353,0.999952139,0.59034328,0.412372139,4.489688039,0.262390168
4.18692639,0.159228501,6.383875525,0.1618,4.271,6654.547,530,4148.688,4.179492248,0.049898961,0.594911894,0.405411216,6.926669742,1.023612557,0.596730691,0.406185425,4.49065601,0.259530351
4.186971118,0.061029516,5.648203884,0.0626,4.221,10026.906,532,778.547,4.182925475,0.042341606,0.42977564,0.40281673,6.540304363,1.010148578,0.431348082,0.403589265,4.408098039,0.242043726
4.190004041,0.031166815,5.224500021,0.033,4.208,10389.891,535,416.187,4.188499211,0.010453172,0.204991949,0.262509904,6.010461449,0.616139247,0.206231043,0.262950902,4.295403146,0.187937902
4.187556895,0.060598405,5.328819757,0.0621,4.221,10108.875,539,697.766,4.186803511,0.020937683,0.446432615,0.410178483,6.416192919,0.829481719,0.448045918,0.410959262,4.421589286,0.2522399
4.187771927,0.082642016,5.239658607,0.0858,4.233,8781.485,542,2026.484,4.181233014,0.045158678,0.504991259,0.428280253,6.710596583,0.996379411,0.506990607,0.429154248,4.447207436,0.258760388
4.189375617,0.204176383,6.449811674,0.2054,4.297,6027.5,544,4782.094,4.177694175,0.056082497,0.663251546,0.418623644,7.078407552,0.996318179,0.665673707,0.419466444,4.525377874,0.271434356
4.188300995,0.111509185,4.581215333,0.1095,4.246,7967.968,546,2836.141,4.180009958,0.050592929,0.536899669,0.421713201,6.808781327,1.019220482,0.538584707,0.422515903,4.460911063,0.258208828
4.187073944,0.087637987,5.914889759,0.0879,4.233,8826.391,548,1983.953,4.180458741,0.049910705,0.489818359,0.416141448,6.706639461,1.070416122,0.491422124,0.416901771,4.436621436,0.251076441
4.191071556,0.078590936,4.829436457,0.0793,4.233,10111.375,551,697.516,4.187200372,0.01915619,0.429226046,0.386256669,6.42090189,0.780665655,0.430724245,0.38701774,4.412496117,0.242220256
4.200335635,0.118383534,5.787440824,0.117,4.273,8242.328,555,2560.985,4.179996371,0.06591584,0.666720338,0.522130449,6.868641296,1.141990711,0.662931396,0.519200945,4.535269572,0.27940961
4.200386603,0.183728673,6.105498903,0.182,4.305,6704.671,558,4097.407,4.165072267,0.103040385,0.781000316,0.509103868,7.498598878,1.434718363,0.776551587,0.506224796,4.576008929,0.273249385
4.199291208,0.110408525,4.966126718,0.109,4.268,8225.891,560,2581.797,4.172693948,0.091349286,0.657677678,0.513252578,6.992869882,1.409673023,0.654066015,0.510370783,4.521739201,0.268575313
4.199342923,0.235916564,5.682923556,0.235,4.332,5781.875,562,5023.812,4.162347601,0.105769657,0.851820266,0.481625733,7.524504106,1.427794345,0.847163953,0.479003834,4.613339535,0.271184705
4.199186379,0.130489078,4.743690669,0.13,4.278,7707.735,564,3096.343,4.172614671,0.092007492,0.681742727,0.506205941,7.144792691,1.547302592,0.677941021,0.503363119,4.536425176,0.270901845
4.200516332,0.260823915,6.385504925,0.26,4.349,5671.031,567,5133.938,4.178916741,0.066385171,0.845586862,0.472652957,7.153196949,1.06883736,0.840801198,0.470023823,4.63251497,0.28071208
4.198537884,0.222174324,5.200061651,0.222,4.327,5994.203,571,4814.172,4.178985216,0.066687922,0.818212372,0.479449197,7.249718268,1.039426987,0.813633835,0.476786785,4.618544612,0.281325822
4.199443873,0.266707643,6.204361746,0.265,4.349,5598.812,574,5205.438,4.164555026,0.10444208,0.854823396,0.472671624,7.894817698,1.456199531,0.84976319,0.470024746,4.619001227,0.273295708
4.196793256,0.082266654,6.218202844,0.083,4.246,9876.641,576,925.765,4.180062118,0.078079132,0.545581861,0.493807952,6.955500625,1.460366996,0.542515449,0.490919057,4.473145365,0.25988275
4.199947863,0.170482917,5.227362438,0.17,4.3,6998.344,578,3804.859,4.17325014,0.091856173,0.713146195,0.488759965,7.492054217,1.527097454,0.709211519,0.485980432,4.555601787,0.270994181
4.197335304,0.070243429,5.588636419,0.07,4.246,10763.86,580,42.219,4.182464358,0.073260552,0.498617234,0.482329618,6.840204164,1.491926522,0.496003247,0.479670198,4.453187662,0.2554038
4.199500198,0.261386107,6.340056432,0.26,4.349,5635.125,583,5168.516,4.183525206,0.054233817,0.810677565,0.454482098,7.209437099,0.988293854,0.80637995,0.452015279,4.621372525,0.277561556
4.200067561,0.117063567,5.556635402,0.116,4.273,8629.687,587,2175.438,4.185485322,0.055523183,0.61599091,0.494346518,6.801943314,1.121415162,0.612499184,0.491544816,4.519639478,0.275371753
4.20038763,0.148919599,5.553762578,0.148,4.289,7451.218,590,3354.985,4.174417664,0.089102268,0.68216808,0.490311443,7.325692604,1.495200376,0.678376784,0.487573679,4.538644148,0.268080277
4.200644153,0.192391903,6.529553895,0.189,4.311,6796.547,592,4010.469,4.172808785,0.092512573,0.721722056,0.481693061,7.507937983,1.504009546,0.717771728,0.47897296,4.556859686,0.268178828
4.199316422,0.162165462,5.059394869,0.16,4.295,7203.125,594,3600.328,4.175630398,0.086208507,0.683447055,0.480408123,7.425793954,1.515282969,0.679721506,0.477737648,4.541569871,0.266554998
4.199270501,0.224441388,5.468458491,0.224,4.327,5956.515,596,4851.297,4.171114592,0.094439723,0.776883076,0.463407305,7.726598716,1.4924919,0.772716346,0.460748989,4.585442308,0.268099056
4.200165018,0.125985286,5.164173855,0.126,4.278,8611.734,599,2193.282,4.190580021,0.040488805,0.58097715,0.464697448,6.700859755,1.062837705,0.577886097,0.46206516,4.506997487,0.267666284
4.200012664,0.212026861,6.34849576,0.211,4.322,6373.109,602,4432.672,4.17473827,0.090003789,0.730707021,0.466218278,7.5104298,1.595980703,0.726782066,0.463587035,4.565202043,0.268010257
4.199566953,0.068332104,4.885165749,0.066,4.246,6774.219,604,4028.406,4.195073883,0.025716046,0.372648111,0.409140535,6.231008318,1.135436714,0.370780409,0.406865567,4.399842842,0.254306018
4.199382166,0.202931217,4.710056758,0.2,4.316,6330,606,4478.813,4.175829398,0.085064537,0.721819138,0.45825399,7.521013936,1.589810213,0.717963134,0.455704123,4.563737327,0.265316146
