,Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
1731,2.998234335,-0.994504926,11.0557716,1,2.394,5140.5
1732,2.98822939,-0.995674117,11.0788154,1,2.384,5153.813
1733,2.977768476,-0.994914282,11.09292388,1,2.374,5167.203
1734,2.966940718,-0.996833916,11.00923692,1,2.363,5180.516
1735,2.955253818,-0.994180972,10.85570754,1,2.351,5193.844
1736,2.94259379,-0.99462365,10.64827576,1,2.338,5207.188
1737,2.929006024,-0.9962427,10.53300198,1,2.325,5220.5
1738,2.914815278,-0.997959557,10.43040581,1,2.311,5233.875
1739,2.899846235,-0.995256053,10.32797682,1,2.295,5247.172
1740,2.883958397,-0.997487039,10.17162731,1,2.279,5260.532
1741,2.866939057,-0.995064922,10.05585113,1,2.262,5273.828
1742,2.849030284,-0.996681918,9.980007932,1,2.245,5287.188
1743,2.830308517,-0.996824072,9.894047027,1,2.227,5300.61
1744,2.810229562,-0.995117137,9.812475758,1,2.206,5314
1745,2.789513433,-0.99702169,9.721886606,1,2.185,5327.282
1746,2.767341735,-0.996744937,9.701036122,1,2.163,5340.672
1747,2.744447314,-0.998008752,9.663559984,1,2.139,5354.032
1748,2.719618913,-0.99457135,9.592153967,1,2.115,5367.532
1749,2.693627936,-0.995233802,9.776870055,1,2.088,5381.047
1750,2.666657579,-0.995418829,9.940361836,1,2.061,5394.625
1751,2.63830701,-0.996355349,10.07196992,1,2.033,5408.219
1752,2.608580244,-0.996090018,10.20138246,1,2.003,5421.672
1753,2.576854214,-0.994173302,10.24924799,1,1.972,5435.157
1754,2.542709769,-0.996488974,10.35405421,1,1.939,5448.625
1755,2.505988362,-0.995945612,10.44821807,0.9998,1.902,5462.047
1756,2.465457801,-0.99356374,10.54268978,1,1.861,5475.61
1757,2.989414486,-0.001613827,10.58939563,0.0004,0,5489.203
1758,3.097323732,-0.003333097,10.57014547,0.0004,0,5502.844
1759,3.146548917,-0.002193321,10.49854254,0.0004,0,5516.407
1760,3.181364164,0.000303243,10.37051556,0.0004,0,5530
1761,3.208956839,-0.005650274,10.2138427,0.0002,0,5543.61
1762,4.199396801,0.000422012,4.826283158,0.0004,0,0
1763,4.198839253,-0.000846182,4.871236018,0.0002,4.215,9.375
1764,4.012419147,-0.996056792,4.889669471,1,3.463,23.421
1765,3.992402899,-0.995484472,4.938804442,1,3.456,36.703
1766,3.976964699,-0.995080285,4.994438732,1,3.443,49.968
1767,3.964094694,-0.995601037,5.067251669,1.0002,3.433,63.187
1768,3.952695684,-0.997387346,5.130297524,1,3.423,76.453
1769,3.942616941,-0.997492372,5.200720831,1,3.416,89.734
1770,3.933415083,-0.995910195,5.278460058,1,3.403,103
1771,3.925032875,-0.995934811,5.339044083,1,3.397,116.281
1772,3.91723937,-0.996619574,5.394866244,1,3.393,129.5
1773,3.910190661,-0.994242084,5.467051812,1,3.39,142.75
1774,3.903678574,-0.994866345,5.555736406,1,3.383,155.984
1775,3.897656391,-0.997266642,5.616708258,1,3.379,169.265
1776,3.891875744,-0.995701186,5.693697748,1,3.373,182.546
1777,3.88669157,-0.994458997,5.75798593,1,3.368,195.75
1778,3.881609823,-0.997628259,5.81601976,1,3.363,209.015
1779,3.877024181,-0.996382145,5.89591228,1,3.359,222.281
1780,3.872599102,-0.994886581,5.962552112,1,3.353,235.531
1781,3.868519062,-0.995623497,6.022528994,1,3.349,248.734
1782,3.86461342,-0.994770415,6.108829334,1,3.345,261.968
1783,3.860936091,-0.996817999,6.18306049,1,3.341,275.156
1784,3.85721291,-0.99547174,6.243912096,1,3.338,288.375
1785,3.854016092,-0.995081339,6.285958472,1,3.335,301.546
1786,3.850477419,-0.996514628,6.349287647,1,3.331,314.859
1787,3.847401901,-0.994532858,6.413100918,1,3.328,328.062
1788,3.844338403,-0.995208254,6.499069036,1,3.325,341.281
1789,3.841505601,-0.995546222,6.548067598,1,3.322,354.546
1790,3.838564778,-0.994697499,6.600477406,1,3.319,367.75
1791,3.83590967,-0.993652231,6.662129966,1,3.316,380.968
1792,3.833259884,-0.997174001,6.706833623,1,3.313,394.203
1793,3.830634491,-0.995848943,6.769054916,1,3.31,407.421
1794,3.827891489,-0.99411846,6.807242905,1,3.306,420.64
1795,3.825213792,-0.994077352,6.859004735,1,3.303,433.875
1796,3.82276237,-0.994928384,6.923873466,1,3.3,447.14
1797,3.820170589,-0.995549835,6.973450923,1,3.297,460.375
1798,3.81754087,-0.99533935,7.031120251,1,3.294,473.593
1799,3.815051654,-0.995295417,7.071910419,1,3.29,486.812
1800,3.812370145,-0.996268764,7.117641301,1,3.288,500
1801,3.80989244,-0.996207261,7.169652891,1,3.285,513.218
1802,3.807298544,-0.996266265,7.216965612,1,3.282,526.437
1803,3.804556749,-0.995852813,7.265431696,1,3.279,539.671
1804,3.802116561,-0.995991858,7.316054496,1,3.276,552.875
1805,3.799157207,-0.996855852,7.35319215,1,3.272,566.125
1806,3.796534936,-0.993778286,7.392176721,1,3.269,579.281
1807,3.79376765,-0.995913012,7.430275106,1,3.264,592.546
1808,3.790788391,-0.995195862,7.491609488,1,3.261,605.765
1809,3.788032126,-0.994910925,7.526386868,1,3.256,618.953
1810,3.785044412,-0.994386005,7.582228523,1,3.251,632.25
1811,3.782121693,-0.995306723,7.616358083,1,3.247,645.484
1812,3.779241211,-0.99522662,7.665948867,1,3.244,658.703
1813,3.776211831,-0.995903946,7.700617845,1,3.24,671.937
1814,3.77322771,-0.993907756,7.750296025,1,3.236,685.187
1815,3.770412737,-0.996204683,7.781395108,1,3.231,698.437
1816,3.767408697,-0.995475833,7.824000249,1,3.226,711.656
1817,3.764468608,-0.995196183,7.850250774,1,3.222,724.875
1818,3.761488844,-0.994438957,7.891840157,1,3.217,738.093
1819,3.758643533,-0.995276761,7.931631931,1,3.212,751.312
1820,3.755822037,-0.996161058,7.968622264,1,3.207,764.5
1821,3.752941267,-0.997198967,8.016000871,1,3.202,777.734
1822,3.750178714,-0.995012268,8.029507559,1,3.198,790.968
1823,3.747367503,-0.997403702,8.075755396,1,3.193,804.203
1824,3.744650818,-0.994718218,8.091918884,1,3.189,817.437
1825,3.741987229,-0.995910372,8.136225679,1,3.185,830.687
1826,3.739333905,-0.995284103,8.153120423,1,3.182,843.906
1827,3.736735534,-0.995700028,8.166181258,1,3.177,857.265
1828,3.734250181,-0.994660111,8.189700953,1,3.173,870.468
1829,3.731710046,-0.995026507,8.185300977,1,3.169,883.703
1830,3.729358877,-0.992830628,8.069234685,1,3.166,896.921
1831,3.726874185,-0.996845513,7.898294476,1,3.162,910.109
1832,3.723941166,-0.995791977,7.652516036,1,3.158,923.39
1833,3.721307255,-0.9944589,7.500187625,1,3.154,936.64
1834,3.718460372,-0.99464156,7.350402597,1,3.151,949.859
1835,3.715500511,-0.994199186,7.149743886,1,3.148,963.109
1836,3.712248871,-0.995319381,7.015377403,1,3.144,976.421
1837,3.709113247,-0.995759503,6.872211147,1,3.14,989.687
1838,3.705948526,-0.995369857,6.750242143,1,3.136,1002.953
1839,3.70284656,-0.995969708,6.626526321,1,3.133,1016.171
1840,3.699727048,-0.996714917,6.513704415,1,3.128,1029.343
1841,3.696516313,-0.995508898,6.400063688,1,3.124,1042.562
1842,3.693051425,-0.994395107,6.33016611,1,3.12,1055.828
1843,3.689904593,-0.997014416,6.206268592,1,3.115,1069.062
1844,3.68665515,-0.994564562,6.060954655,1,3.111,1082.265
1845,3.683488416,-0.996527621,6.139953267,1,3.106,1095.468
1846,3.680465236,-0.994724087,6.2979508,1,3.102,1108.703
1847,3.6775255,-0.998631707,6.362817608,1,3.099,1121.89
1848,3.67491198,-0.996005899,6.412104138,1,3.095,1135.187
1849,3.672276242,-0.996435226,6.476370347,1,3.092,1148.421
1850,3.669704075,-0.994945272,6.493028021,1,3.089,1161.64
1851,3.667238575,-0.996607373,6.529218604,1,3.086,1174.859
1852,3.665002936,-0.995240654,6.556636118,1,3.083,1188.109
1853,3.662803968,-0.997348092,6.592165889,1,3.08,1201.25
1854,3.660557793,-0.996681622,6.60242125,1,3.077,1214.515
1855,3.658466674,-0.996085669,6.584454419,1,3.074,1227.781
1856,3.656376597,-0.996001975,6.626638247,1,3.07,1240.984
1857,3.654185917,-0.995537545,6.620411427,1,3.068,1254.203
1858,3.652268039,-0.995381219,6.649761887,1,3.066,1267.343
1859,3.650339485,-0.993252766,6.650190418,1,3.063,1280.64
1860,3.648308955,-0.995560723,6.686220277,1,3.06,1293.906
1861,3.646333831,-0.995753955,6.723173196,1,3.058,1307.109
1862,3.644260759,-0.996276037,6.732835447,1,3.056,1320.343
1863,3.642552853,-0.99533831,6.763250633,1,3.053,1333.593
1864,3.640652847,-0.99469127,6.777137811,1,3.051,1346.828
1865,3.638977311,-0.995752868,6.809657368,1,3.048,1359.984
1866,3.637027778,-0.995298943,6.832880215,1,3.046,1373.171
1867,3.635329342,-0.996298298,6.837388771,1,3.044,1386.39
1868,3.633462658,-0.997037955,6.852574281,1,3.043,1399.656
1869,3.631855895,-0.99456305,6.859131414,1,3.041,1412.937
1870,3.630116346,-0.995108268,6.897577138,1,3.039,1426.093
1871,3.628452254,-0.994418851,6.915368941,1,3.036,1439.234
1872,3.626726199,-0.996917602,6.956235354,1,3.035,1452.5
1873,3.625059104,-0.993806017,6.964489501,1,3.032,1465.765
1874,3.623338737,-0.995976953,6.972416145,1,3.03,1479.031
1875,3.621785853,-0.994642852,7.031213068,1,3.028,1492.25
1876,3.620177164,-0.995225646,7.034080875,1,3.026,1505.484
1877,3.61877215,-0.99474319,7.051855032,1,3.025,1518.703
1878,3.617092366,-0.995842617,7.088066559,1,3.023,1531.953
1879,3.615629532,-0.993889337,7.115359311,1,3.022,1545.187
1880,3.613985145,-0.995039685,7.151800089,1,3.019,1558.39
1881,3.612548749,-0.995250992,7.181068246,1,3.02,1571.562
1882,3.611039259,-0.995478494,7.200064328,1,3.018,1584.843
1883,3.609471546,-0.996640951,7.244244845,1,3.017,1598.078
1884,3.60799982,-0.99592559,7.261319785,1,3.015,1611.25
1885,3.60652018,-0.996181843,7.285150938,1,3.014,1624.531
1886,3.605065511,-0.994538243,7.316992622,1,3.012,1637.75
1887,3.603807624,-0.996297224,7.35179357,1,3.01,1650.984
1888,3.602185778,-0.995634705,7.377343809,1,3.008,1664.203
1889,3.600816027,-0.994610653,7.397364935,1,3.006,1677.39
1890,3.59932937,-0.996152376,7.402674349,1,3.004,1690.656
1891,3.597989461,-0.993450972,7.44441657,1,3.002,1703.875
1892,3.59649825,-0.995542471,7.466217102,1,3.001,1717.093
1893,3.59518111,-0.995174457,7.509272139,1,3,1730.312
1894,3.593940113,-0.997573213,7.526454358,1,2.998,1743.531
1895,3.592270735,-0.994728305,7.528404514,1,2.997,1756.765
1896,3.590977073,-0.997124978,7.578544294,1,2.995,1770
1897,3.589670609,-0.993130505,7.59280028,1,2.994,1783.218
1898,3.588378097,-0.996372423,7.61335715,1,2.993,1796.437
1899,3.58696488,-0.995162551,7.632161641,1,2.99,1809.609
1900,3.585604946,-0.996035478,7.670073131,1,2.989,1822.921
1901,3.584382674,-0.995751159,7.691461837,1,2.987,1836.125
1902,3.583119993,-0.993706986,7.698255685,1,2.986,1849.312
1903,3.581628294,-0.996138699,7.737877675,1,2.985,1862.546
1904,3.580397297,-0.996502616,7.761844542,1,2.983,1875.843
1905,3.578960732,-0.995403843,7.77968518,1,2.982,1889.015
1906,3.577793259,-0.997024111,7.809271497,1,2.981,1902.265
1907,3.576543647,-0.995793199,7.823394385,1,2.98,1915.468
1908,3.575251982,-0.995605849,7.841458349,1,2.978,1928.687
1909,3.573995797,-0.994354342,7.868791939,1,2.977,1941.875
1910,3.572720588,-0.994860505,7.887544182,1,2.975,1955.109
1911,3.571420787,-0.994571688,7.920331111,1,2.973,1968.421
1912,3.570048998,-0.993856413,7.935531866,1,2.971,1981.64
1913,3.568791526,-0.994159067,7.961365831,1,2.97,1994.875
1914,3.567427024,-0.994441733,7.973579839,1,2.969,2008.109
1915,3.566250666,-0.995561208,7.977505437,1,2.968,2021.343
1916,3.56504691,-0.99583605,7.991039539,1,2.967,2034.531
1917,3.563672667,-0.995313559,8.020401121,1,2.965,2047.734
1918,3.562471037,-0.995158826,8.061001636,1,2.963,2060.968
1919,3.561296656,-0.992866451,8.079307419,1,2.962,2074.187
1920,3.560099092,-0.996351836,8.106169541,1,2.961,2087.437
1921,3.558838242,-0.995574104,8.123430092,1,2.961,2100.64
1922,3.557549436,-0.995209919,8.147841724,1,2.959,2113.843
1923,3.556430738,-0.994820118,8.177445161,1,2.958,2127.078
1924,3.555413854,-0.995848038,8.217775323,1,2.957,2140.296
1925,3.554245591,-0.995536731,8.23230018,1,2.956,2153.562
1926,3.552979156,-0.994091344,8.263856582,1,2.954,2166.75
1927,3.551953637,-0.995821868,8.291558039,1,2.953,2180.015
1928,3.550618171,-0.994580647,8.296454049,1,2.952,2193.25
1929,3.549491696,-0.996105627,8.305552221,1,2.95,2206.5
1930,3.548371014,-0.995019162,8.234604571,1,2.949,2219.718
1931,3.547044613,-0.9961999,8.058515462,1,2.947,2232.921
1932,3.545539152,-0.995234729,7.798356724,1,2.947,2246.14
1933,3.544103941,-0.994932839,7.653293784,1,2.945,2259.343
1934,3.542283428,-0.995642544,7.501339569,1,2.943,2272.578
1935,3.540498936,-0.995098329,7.381694243,1,2.942,2285.75
1936,3.538362277,-0.996345806,7.210619474,1,2.94,2298.921
1937,3.536150025,-0.995044841,7.065321572,1,2.938,2312.156
1938,3.534143891,-0.995393208,6.964553342,1,2.936,2325.359
1939,3.532008544,-0.996055314,6.864743516,1,2.933,2338.578
1940,3.529550826,-0.994084541,6.71985767,1,2.931,2351.75
1941,3.527108499,-0.995038524,6.611452853,1,2.929,2364.937
1942,3.524716687,-0.995502597,6.472099607,1,2.926,2378.125
1943,3.522310572,-0.993671221,6.433772945,1,2.923,2391.343
1944,3.519832251,-0.9948298,6.336506601,1,2.921,2404.64
1945,3.517200341,-0.996578059,6.314052455,1,2.918,2417.875
1946,3.514908643,-0.99687353,6.474158521,1,2.916,2431.093
1947,3.512904503,-0.995319306,6.562896321,1,2.913,2444.281
1948,3.510760207,-0.996743884,6.609386227,1,2.911,2457.562
1949,3.50891248,-0.992986625,6.686772693,1,2.91,2470.812
1950,3.507046752,-0.993663509,6.748597983,1,2.908,2483.984
1951,3.505693111,-0.996001536,6.787658716,1,2.906,2497.203
1952,3.503914797,-0.995762489,6.816841976,1,2.904,2510.453
1953,3.502166981,-0.995769027,6.869796541,1,2.903,2523.656
1954,3.500775705,-0.996091171,6.907103345,1,2.901,2536.875
1955,3.499387788,-0.995571782,6.943590507,1,2.899,2550.125
1956,3.497733878,-0.992553795,6.974334243,1,2.898,2563.343
1957,3.496395123,-0.994146809,7.003751392,1,2.897,2576.562
1958,3.495192711,-0.994039808,7.028826625,1,2.895,2589.765
1959,3.494032246,-0.995746606,7.045670648,1,2.894,2602.968
1960,3.492686866,-0.993560298,7.079838436,1,2.893,2616.25
1961,3.491408408,-0.995442606,7.119824851,1,2.891,2629.515
1962,3.49024904,-0.995744532,7.147277435,1,2.889,2642.687
1963,3.488894751,-0.993586967,7.164197372,1,2.889,2655.89
1964,3.487834111,-0.995884694,7.211600471,1,2.889,2669.14
1965,3.486672515,-0.993929629,7.246584904,1,2.887,2682.421
1966,3.485565588,-0.997038839,7.29163303,1,2.885,2695.656
1967,3.484404698,-0.995558376,7.316892803,1,2.885,2708.875
1968,3.483287438,-0.995378292,7.32946579,1,2.883,2722.078
1969,3.482127352,-0.993052507,7.363855688,1,2.882,2735.281
1970,3.481223476,-0.995060026,7.399971435,1,2.881,2748.515
1971,3.480118871,-0.995772543,7.41224115,1,2.879,2761.718
1972,3.478939165,-0.994858074,7.461871544,1,2.878,2774.937
1973,3.477836625,-0.994894946,7.482970831,1,2.877,2788.171
1974,3.477094726,-0.992692547,7.504355377,1,2.876,2801.39
1975,3.476164305,-0.99523065,7.560902219,1,2.875,2814.593
1976,3.475144229,-0.995181824,7.588212553,1,2.874,2827.875
1977,3.474160093,-0.995728801,7.61356089,1,2.873,2841.093
1978,3.472937707,-0.995773607,7.663573195,1,2.872,2854.312
1979,3.472105357,-0.994878834,7.712579907,1,2.871,2867.531
1980,3.471216715,-0.993652162,7.745180623,1,2.869,2880.75
1981,3.470322149,-0.995641998,7.772826769,1,2.869,2893.968
1982,3.469356121,-0.994287525,7.812651148,1,2.868,2907.125
1983,3.468336304,-0.993479531,7.838999665,1,2.867,2920.359
1984,3.467603492,-0.993825954,7.877821328,1,2.866,2933.562
1985,3.466466077,-0.995874708,7.910183922,1,2.865,2946.812
1986,3.465680689,-0.994525267,7.959022107,1,2.864,2960.109
1987,3.464526712,-0.995367187,7.981776901,1,2.863,2973.343
1988,3.463880543,-0.992625111,7.980449102,1,2.862,2986.562
1989,3.462651872,-0.995267023,8.03718323,1,2.861,2999.765
1990,3.461679956,-0.995090136,8.064975242,1,2.86,3013
1991,3.460704291,-0.99582851,8.078577157,1,2.859,3026.218
1992,3.459995892,-0.994175745,8.13546324,1,2.858,3039.468
1993,3.458974722,-0.994158028,8.148099146,1,2.857,3052.687
1994,3.458111541,-0.994007472,8.176763103,1,2.855,3065.953
1995,3.457140847,-0.99614533,8.220979496,1,2.854,3079.171
1996,3.4561804,-0.996746375,8.267061426,1,2.853,3092.375
1997,3.455182526,-0.995612695,8.257559651,1,2.851,3105.562
1998,3.454241928,-0.996428721,8.278847662,1,2.85,3118.781
1999,3.45324179,-0.99713243,8.303756057,1,2.849,3132.062
2000,3.452012292,-0.996295075,8.316905463,1,2.848,3145.296
2001,3.451053932,-0.99382294,8.354436838,1,2.847,3158.5
2002,3.450177513,-0.994011415,8.378903076,1,2.845,3171.734
2003,3.449266936,-0.994810314,8.403541767,1,2.844,3185
2004,3.448183386,-0.994035842,8.440681392,1,2.843,3198.218
2005,3.447213882,-0.993550784,8.474057823,1,2.842,3211.421
2006,3.446170341,-0.995204283,8.494691115,1,2.841,3224.625
2007,3.445060979,-0.996435718,8.530655566,1,2.839,3237.812
2008,3.443972352,-0.994420494,8.556501874,1,2.839,3251.093
2009,3.4430564,-0.99631468,8.568818738,1,2.837,3264.296
2010,3.442115713,-0.994498249,8.6058901,1,2.836,3277.546
2011,3.440883587,-0.996094672,8.634680056,1,2.835,3290.781
2012,3.43986819,-0.99694738,8.662379745,1,2.834,3304
2013,3.438665758,-0.993488518,8.676622567,1,2.833,3317.203
2014,3.437644229,-0.994527279,8.702800533,1,2.832,3330.421
2015,3.436553102,-0.996430504,8.721265372,1,2.831,3343.671
2016,3.435575472,-0.995626627,8.776663757,1,2.829,3356.89
2017,3.434492873,-0.996131675,8.776909245,1,2.828,3370.125
2018,3.433266986,-0.995219397,8.79062787,1,2.827,3383.375
2019,3.43219014,-0.99462681,8.816479025,1,2.827,3396.562
2020,3.43110501,-0.993410573,8.841259622,1,2.83,3409.75
2021,3.429963725,-0.99517314,8.871537738,1,2.829,3422.968
2022,3.428697184,-0.992353676,8.909501291,1,2.827,3436.187
2023,3.427839225,-0.993749234,8.946038361,1,2.826,3449.453
2024,3.426398808,-0.994500828,8.984412241,1,2.825,3462.64
2025,3.425372007,-0.994198079,8.994715194,1,2.824,3475.906
2026,3.424305053,-0.995397205,9.009931328,1,2.823,3489.093
2027,3.422931307,-0.995581108,9.051342711,1,2.821,3502.375
2028,3.421858747,-0.995600554,9.059405791,1,2.82,3515.734
2029,3.420589634,-0.995754086,9.102666689,1,2.819,3529.078
2030,3.419398043,-0.995195448,9.096135056,1,2.818,3542.437
2031,3.418197283,-0.994678282,9.025152986,1,2.817,3555.828
2032,3.416722522,-0.997486591,8.813029143,1,2.815,3569.218
2033,3.414762707,-0.995153672,8.607610367,1,2.813,3582.656
2034,3.412799909,-0.993704003,8.457542177,1,2.811,3595.953
2035,3.41069529,-0.996599624,8.301771502,1,2.809,3609.281
2036,3.408295186,-0.995684951,8.098634049,1,2.807,3622.64
2037,3.405657401,-0.997631745,7.981984946,1,2.804,3636.015
2038,3.40275963,-0.996902036,7.834342083,1,2.801,3649.39
2039,3.400355068,-0.997318724,7.776182725,1,2.799,3662.718
2040,3.397434706,-0.995902189,7.589174859,1,2.795,3676.109
2041,3.394283804,-0.996394974,7.495503878,1,2.792,3689.421
2042,3.391170984,-0.994189206,7.445472401,1,2.789,3702.75
2043,3.387887669,-0.996665704,7.325109807,1,2.786,3716.093
2044,3.384507385,-0.996098202,7.22991103,1,2.783,3729.421
2045,3.38128105,-0.996146631,7.141124982,1,2.779,3742.812
2046,3.378054144,-0.995164049,7.066897074,1,2.775,3756.218
2047,3.374370958,-0.995343576,7.077129704,1,2.772,3769.609
2048,3.371068207,-0.995318795,7.271185577,1,2.769,3783.031
2049,3.368013797,-0.994412138,7.37794145,1,2.765,3796.406
2050,3.365053737,-0.995726222,7.488967353,1,2.763,3809.765
2051,3.362459096,-0.99548564,7.58567041,1,2.759,3823.14
2052,3.359655771,-0.995576926,7.594923918,1,2.757,3836.484
2053,3.357279163,-0.991906323,7.65329296,1,2.754,3849.89
2054,3.354660729,-0.996723793,7.703002516,1,2.751,3863.296
2055,3.352440874,-0.995786869,7.752025548,1,2.749,3876.64
2056,3.350155456,-0.997982575,7.800472723,1,2.747,3889.984
2057,3.347976356,-0.995930677,7.835133828,1,2.745,3903.343
2058,3.345678237,-0.995663846,7.871096849,1,2.743,3916.718
2059,3.343391487,-0.996273463,7.883491858,1,2.74,3930.156
2060,3.341500114,-0.995159885,7.936960174,1,2.738,3943.531
2061,3.339233034,-0.996193914,7.965421338,1,2.736,3956.906
2062,3.337212054,-0.99657971,8.006673888,1,2.735,3970.281
2063,3.335009571,-0.996408416,8.049496154,1,2.731,3983.656
2064,3.333127118,-0.995627084,8.076798315,1,2.729,3997.031
2065,3.33089534,-0.995061042,8.120702887,1,2.727,4010.343
2066,3.328867712,-0.995017513,8.156906264,1,2.725,4023.718
2067,3.326829207,-0.995861108,8.214153223,1,2.723,4037.109
2068,3.324797867,-0.996045388,8.262576597,1,2.721,4050.468
2069,3.322714598,-0.996450704,8.309586086,1,2.719,4063.843
2070,3.32065826,-0.994606852,8.329179756,1,2.716,4077.234
2071,3.3185559,-0.995317948,8.37462047,1,2.714,4090.656
2072,3.316562802,-0.994387758,8.413547825,1,2.713,4104.031
2073,3.314431187,-0.994608638,8.433670568,1,2.711,4117.453
2074,3.31216946,-0.994873344,8.484859908,1,2.709,4130.843
2075,3.310026141,-0.994959166,8.508950267,1,2.706,4144.265
2076,3.307781227,-0.995639449,8.55360675,1,2.704,4157.734
2077,3.305308824,-0.997514355,8.60811342,1,2.701,4171.171
2078,3.303484493,-0.995076621,8.642311647,1,2.699,4184.593
2079,3.301239984,-0.995676787,8.692006358,1,2.697,4197.953
2080,3.298936921,-0.99558191,8.728274996,1,2.695,4211.39
2081,3.296958572,-0.995447889,8.784633414,1,2.692,4224.796
2082,3.294774652,-0.995866501,8.825874467,1,2.69,4238.218
2083,3.292334483,-0.995280171,8.849887189,1,2.688,4251.593
2084,3.290035633,-0.994900956,8.890399834,1,2.686,4264.968
2085,3.287775542,-0.997239167,8.934601254,1,2.684,4278.375
2086,3.285235848,-0.996374482,8.966472399,1,2.681,4291.89
2087,3.282914127,-0.995210189,9.004754911,1,2.679,4305.265
2088,3.280281815,-0.996193547,9.049984281,1,2.675,4318.671
2089,3.27766293,-0.995040406,9.088669372,1,2.673,4332.062
2090,3.275270633,-0.995417765,9.121498999,1,2.669,4345.437
2091,3.272534712,-0.996360873,9.212287678,1,2.667,4358.843
2092,3.270222796,-0.997170232,9.251090103,1,2.664,4372.187
2093,3.267515526,-0.997079978,9.301739727,1,2.662,4385.546
2094,3.264785264,-0.995380252,9.310122338,1,2.659,4398.953
2095,3.261983158,-0.995791395,9.345165736,1,2.656,4412.359
2096,3.259313811,-0.996338845,9.412546486,1,2.653,4425.703
2097,3.256448366,-0.994595702,9.438772651,1,2.652,4439.046
2098,3.253686296,-0.997917024,9.462642261,1,2.648,4452.421
2099,3.250642234,-0.997137157,9.491580454,1,2.644,4465.796
2100,3.247639397,-0.996531986,9.530405017,1,2.64,4479.187
2101,3.244558304,-0.995067326,9.572096013,1,2.638,4492.562
2102,3.241436634,-0.995997263,9.583822935,1,2.634,4505.968
2103,3.238221875,-0.995852398,9.610167155,1,2.631,4519.375
2104,3.235131261,-0.99545419,9.661864844,1,2.628,4532.75
2105,3.231657878,-0.997549408,9.705740493,1,2.624,4546.25
2106,3.228160798,-0.996853582,9.750035055,1,2.621,4559.578
2107,3.224841285,-0.996215576,9.757605878,1,2.617,4572.968
2108,3.221312119,-0.995999108,9.816317063,1,2.614,4586.343
2109,3.217636075,-0.995307891,9.882504984,1,2.61,4599.671
2110,3.21416864,-0.996157269,9.894849726,1,2.606,4613.125
2111,3.210252426,-0.99468652,9.939708461,1,2.602,4626.531
2112,3.206414127,-0.995703779,9.970246144,1,2.598,4639.89
2113,3.202502701,-0.996264735,9.995909888,1,2.594,4653.296
2114,3.198590216,-0.994953791,10.02784546,1,2.59,4666.656
2115,3.194252721,-0.994726352,10.05155246,1,2.586,4680.015
2116,3.190104731,-0.994910231,10.09165682,1,2.582,4693.39
2117,3.185985613,-0.994373646,10.13602833,1,2.577,4706.781
2118,3.181655472,-0.994196274,10.18552841,1,2.573,4720.125
2119,3.176962937,-0.994396071,10.23526665,1,2.568,4733.515
2120,3.17255128,-0.995328082,10.25352579,1,2.564,4746.812
2121,3.16783682,-0.993425706,10.31233034,1,2.559,4760.156
2122,3.163144374,-0.996459016,10.3855712,1,2.554,4773.484
2123,3.157763719,-0.994490128,10.40399056,1,2.549,4786.906
2124,3.152846581,-0.994280392,10.43421266,1,2.544,4800.296
2125,3.147768896,-0.994628119,10.46556663,1,2.538,4813.718
2126,3.142495399,-0.995232087,10.51564671,1,2.534,4827.093
2127,3.136863984,-0.996969456,10.57803479,1,2.528,4840.531
2128,3.131431826,-0.994973933,10.6021556,1,2.522,4853.89
2129,3.125440063,-0.994956585,10.62740525,1,2.516,4867.281
2130,3.119546483,-0.994890575,10.66611459,1,2.51,4880.656
2131,3.113233464,-0.994364175,10.70362508,1,2.504,4893.984
2132,3.106973714,-0.995898016,10.66437986,1,2.498,4907.343
2133,3.099943151,-0.995732701,10.49551833,1,2.491,4920.781
2134,3.092678789,-0.995710879,10.34250381,1,2.484,4934.14
2135,3.084638209,-0.996557872,10.19737062,1,2.476,4947.562
2136,3.076175819,-0.995930225,10.0785621,1,2.467,4960.906
2137,3.067218762,-0.993854572,9.958654119,1,2.458,4974.265
2138,3.057718841,-0.993945639,9.79709558,1,2.448,4987.593
2139,3.047468648,-0.994252254,9.633438224,1,2.438,5000.937
2140,3.036645854,-0.996031004,9.581001956,1,2.427,5014.328
2141,3.025728409,-0.994638485,9.473257649,1,2.416,5027.718
2142,3.014185669,-0.99526365,9.455452514,1,2.404,5041.093
2143,3.002288557,-0.995684754,9.32343479,1,2.393,5054.468
2144,2.990007905,-0.994561749,9.264952301,1,2.38,5067.812
2145,2.977091322,-0.996262875,9.173019396,1,2.367,5081.187
2146,2.963537569,-0.995542363,9.063230953,1,2.353,5094.546
2147,2.950003565,-0.994952185,9.05767324,1,2.34,5107.953
2148,2.93582743,-0.995698087,9.104469905,1,2.325,5121.343
2149,2.921409722,-0.99584952,9.262117236,1,2.311,5134.687
2150,2.907041757,-0.996056668,9.359739973,1,2.296,5148.062
2151,2.892663155,-0.995894096,9.496407866,1,2.282,5161.39
2152,2.87791723,-0.994913773,9.578963669,1,2.267,5174.734
2153,2.863001751,-0.995868053,9.715282983,1,2.251,5188.093
2154,2.847807468,-0.996493464,9.743181156,1,2.236,5201.468
2155,2.831748664,-0.995848442,9.836065639,1,2.219,5214.89
